LAT,LON,scrubbed.name,GENUS,SPECIES,FAMILY,YEAR,FULLNAME,uID,ALT,GEODESC,PLANTDESC,LOCDESC,HABDESC,SCRUBBEDGENUS
18.36446939,-66.69530913,Ocotea leucoxylon,Ocotea,leucoxylon,LAURACEAE,2014,OCOTEA LEUCOXYLON,804 24PLOT,NA,NA,NA,NA,NA,Ocotea
18.18342531,-66.49853457,Ocotea leucoxylon,Ocotea,leucoxylon,LAURACEAE,2014,OCOTEA LEUCOXYLON,805 24PLOT,NA,NA,NA,NA,NA,Ocotea
18.21567846,-66.48714205,Ocotea leucoxylon,Ocotea,leucoxylon,LAURACEAE,2014,OCOTEA LEUCOXYLON,806 24PLOT,NA,NA,NA,NA,NA,Ocotea
18.18051604,-66.48751857,Ocotea leucoxylon,Ocotea,leucoxylon,LAURACEAE,2014,OCOTEA LEUCOXYLON,807 24PLOT,NA,NA,NA,NA,NA,Ocotea
18.11019,-66.05387,Ocotea leucoxylon,Ocotea,leucoxylon,LAURACEAE,2014,OCOTEA LEUCOXYLON,RAM355,NA,NA,NA,NA,NA,Ocotea
18.0863,-66.0751,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,354 Chrono,NA,NA,NA,NA,NA,Inga
18.0567,-66.0845,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,355 Chrono,NA,NA,NA,NA,NA,Inga
18.0849,-66.0749,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,356 Chrono,NA,NA,NA,NA,NA,Inga
18.0922,-66.0761,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,357 Chrono,NA,NA,NA,NA,NA,Inga
18.0784,-66.0698,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,358 Chrono,NA,NA,NA,NA,NA,Inga
18.092,-66.0753,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,359 Chrono,NA,NA,NA,NA,NA,Inga
18.0754,-66.0693,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,360 Chrono,NA,NA,NA,NA,NA,Inga
18.0736,-66.0709,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,361 Chrono,NA,NA,NA,NA,NA,Inga
18.0733,-66.0684,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,362 Chrono,NA,NA,NA,NA,NA,Inga
18.3517,-65.7342,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,363 Chrono,NA,NA,NA,NA,NA,Inga
18.3486,-65.7327,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,364 Chrono,NA,NA,NA,NA,NA,Inga
18.3513,-65.7323,Inga laurina,Inga,laurina,FABACEAE,1995,Inga laurina,365 Chrono,NA,NA,NA,NA,NA,Inga
18.0649,-66.0642,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1094 Chrono,NA,NA,NA,NA,NA,Inga
18.0652,-66.064,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1095 Chrono,NA,NA,NA,NA,NA,Inga
18.0863,-66.0751,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1096 Chrono,NA,NA,NA,NA,NA,Inga
18.0567,-66.0845,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1097 Chrono,NA,NA,NA,NA,NA,Inga
18.0584,-66.0841,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1098 Chrono,NA,NA,NA,NA,NA,Inga
18.0849,-66.0749,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1099 Chrono,NA,NA,NA,NA,NA,Inga
18.0922,-66.0761,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1100 Chrono,NA,NA,NA,NA,NA,Inga
18.0784,-66.0698,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1101 Chrono,NA,NA,NA,NA,NA,Inga
18.092,-66.0753,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1102 Chrono,NA,NA,NA,NA,NA,Inga
18.0754,-66.0693,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1103 Chrono,NA,NA,NA,NA,NA,Inga
18.0736,-66.0709,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1104 Chrono,NA,NA,NA,NA,NA,Inga
18.0738,-66.0692,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1105 Chrono,NA,NA,NA,NA,NA,Inga
18.0733,-66.0684,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1106 Chrono,NA,NA,NA,NA,NA,Inga
18.3517,-65.7342,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1107 Chrono,NA,NA,NA,NA,NA,Inga
18.3426,-65.7533,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1108 Chrono,NA,NA,NA,NA,NA,Inga
18.3486,-65.7327,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1109 Chrono,NA,NA,NA,NA,NA,Inga
18.3459,-65.7367,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1110 Chrono,NA,NA,NA,NA,NA,Inga
18.3492,-65.7326,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1111 Chrono,NA,NA,NA,NA,NA,Inga
18.3513,-65.7323,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1112 Chrono,NA,NA,NA,NA,NA,Inga
18.3212,-65.7438,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1113 Chrono,NA,NA,NA,NA,NA,Inga
18.2867,-65.8566,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1114 Chrono,NA,NA,NA,NA,NA,Inga
18.3204,-65.7302,Inga laurina,Inga,laurina,FABACEAE,2007,Inga laurina,1115 Chrono,NA,NA,NA,NA,NA,Inga
18.32065,-65.8161,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2009,Drypetes glauca Vahl                                                                               ,19552 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque,   El Verde, Quebrada Sonadora, ca. 130 m rio arriba a partir del puente colgante.",arbol 6 m. Fr. verdes.                                                                                                                                                                                                                                        ,"Quebrada Sonadora, ca. 130 m rio arriba a partir del puente colgante.",Bosque humedo en las margenes.                                                                                                                                            ,Drypetes
18.31926667,-65.81468333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2009,Drypetes glauca Vahl                                                                               ,19553 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque,   El Verde, Quebrada Sonadora, ca. 350 m rio arriba a partir del puente colgante.",Arbolito ca. 6 m. Fr. verdes.                                                                                                                                                                                                                                 ,"Quebrada Sonadora, ca. 350 m rio arriba a partir del puente colgante.",Bosque humedo en las margenes.                                                                                                                                            ,Drypetes
18.14913889,-66.98975,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl                                                                               ,19560 UPRRP,NULL,"Maricao, Monte del Estado","Tree, 7-8 m tall; trunk ca. 15 cm Dbh; bark smooth, gray, fruits erect, green ellipsoid to obovoid.",Monte del Estado,Edge of forest,Drypetes
18.15083333,-66.96833333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl                                                                               ,19562 UPRRP,NULL,"Maricao, Bo. Maricao Afuera, Hwy. 120, km 15.2. Entrance to Rio Maricao Fish Hatchery Trail","Small tree, 3 m. tall, 4.5 cm. DBH, fruits whitish.","Hwy. 120, km 15.2. Entrance to Rio Maricao Fish Hatchery Trail",Maricao Fish Hatchery Trail,Drypetes
18.15138889,-66.765,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1987,Drypetes glauca Vahl                                                                               ,19563 UPRRP,NULL,"Maricao, Monte del Estado, 18 millas al suroeste de Mayaguez, proximo a las antenas de radio.","Arbolito, 5m. de alto; frutos verde; comun en la zona.","Monte del Estado, 18 millas al suroeste de Mayaguez, proximo a las antenas de radio.","Bosque humedo de porte bajo con Prestoea montana, Podocarpus coriaceus, Plumeria krugii, Tabebuia haemantha, Matayba domingensis, Coccoloba sp. y algunos helechos arborescentes; suelo rojo de origen serpentino.",Drypetes
18.33333333,-65.83333333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl                                                                               ,19564 UPRRP,NULL,"Rio Grande, Bosque Nacional del Caribe,   El Verde, Rte 186 at the Rio SOnadora","Locally common trees to 5 m tall; fruit becoming dull dirty greenish white, very juicy. Material also preserved in silica gel.",Rte 186 at the Rio SOnadora,Wet montane forest,Drypetes
18.3214,-65.81696667,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2009,Drypetes glauca Vahl                                                                               ,19570 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque,   El Verde, Quebrada Sonadora, a un lado del puente colgante.","Arbolito 4 m. Fl. amarillo-verdosas, anteras crema.                                                                                                                                                                                                           ","Quebrada Sonadora, a un lado del puente colgante.",Bosque humedo en las margenes.                                                                                                                                            ,Drypetes
18.3209,-65.8165,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2009,Drypetes glauca Vahl                                                                               ,19571 UPRRP,NULL,"Rio Grande, Bosque Nacional El Yunque,   El Verde, Quebrada Sonadora, ca. 80 m rio arriba a partir del puente colgante.","Arbolito 7 m. Fl. amarillo-verdosas, ovario marron.                                                                                                                                                                                                           ","Quebrada Sonadora, ca. 80 m rio arriba a partir del puente colgante.",Bosque humedo en las margenes.                                                                                                                                            ,Drypetes
18.133333,-66.966667,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,43 MAPR,850,Maricao,NA,"Maricao Forest Reserve.  Río Maricao drainage, Hwy 120 km 15.2.",,Drypetes
18.15,-66.983333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,82 MAPR,750,Maricao,NA,"Maricao Forest Reserve.  Río Maricao drainage, N Hwy 120 km 15.8.",,Drypetes
18.145833,-66.980556,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,Drypetes glauca Vahl,11859 MAPR,850,Maricao,NA,"Maricao Forest Reserve.  On moist, steep, N-facing slope on the N side of Hwy 120 at

km 14 acrtoss from the Observation Tower.



","Lower Montane Wet Forest, on serpentine-derived Nipe clay, with Antirhea portoricensis, Podocarpus coriaceus, Myrcia deflexaa, Eugenia monticola, Micropholis chrysophylloides, Hirtella rugosa.

",Drypetes
18.146944,-66.965278,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,11865 MAPR,790,Maricao,NA,"Bo. Santana.  Maricao Forest Reserve.

NE of Hwy 120, km 12.2.







",Mature forest on serpentine derived soil.,Drypetes
18.151389,-66.765,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1987,Drypetes glauca Vahl,11866 MAPR,850,Maricao,NA,"Monte del Estado,  Maricao Forest Reserve.

18 miles SE of Mayagüez, near radio antennas.



","Lower Montane Wet Forest with Prestoea montana, Podocarpus coriaceus, Plumeria krugii, Tabebuia haemantha, Matayba domingensis, Coccoloba sp., and several tree ferns; serpentine-derived red soil.

",Drypetes
18.160556,-66.808333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1998,Drypetes glauca Vahl,21916 MAPR,1060,Adjuntas,NA,Flanks and summit of peak due N of La Silla de Calderón.,In understory of closed secondary forest in Lower Montane Wet Forest  Zone on red clay soil; on slopes.,Drypetes
18.151389,-66.993333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2011,Drypetes glauca Vahl,57369 MAPR,870,San Germán,NA,Maricao Forest Reserve.  Road 120.  Opposite to entrance to Radio Antennas.,Understory of forest leading to creek ; near road.  Common on area.  Serpentinitic soil.,Drypetes
18.06896,-66.01886,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2008,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/3b5566fc3-4c9e-4127-9dd6-b80ab1b62850,546,"Mun. Patillas, Las Casas de la Selva.",NA,NA,NA,Drypetes
18.15735,-66.8067,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1998,Drypetes glauca Vahl,GBIF 7ed38af2-325e-48c7-a0c0-9cd6d30eb4e0,1000,Bo Limani.  Peak north-east of Silla de Calderon.,NA,NA,NA,Drypetes
18.155,-66.8069,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1998,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/3e432e490-c796-43c1-86fe-4224f246891c,1000,Adjuntas; Bo. Limani; Peak north-east of Silla de Calderon.,NA,NA,NA,Drypetes
18.16972,-66.98611,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1996,Drypetes glauca Vahl,GBIF e6f45d08-950a-4431-b84f-7f81ee211c1a,520,"Along Maricao River, upstream from the Fish Hatchery.",NA,NA,NA,Drypetes
18.1697,-66.9861,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1996,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/3a6f612ad-f1b1-4b7f-81dd-5781d4d143eb,520,"Maricao: Bo. Maricao Afuera, along Maricao River, upstream from the Fish Hatchery.",NA,NA,NA,Drypetes
18.31667,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1996,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:100261789,300,"Luquillo: Bo. Sabana, Caribbean National Forest, 0.5 km along trail to R√≠o del Cristal.",NA,NA,NA,Drypetes
18.32222,-65.73352,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1996,Drypetes glauca Vahl,GBIF NA,300,"LUQUILLO: Bo. Sabana, Caribbean National Forest,  0.5 km along trail to Rio del Cristal.  Wet mountain forest.",NA,NA,NA,Drypetes
18.15,-66.96667,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:100262137,800,"Sabana Grande: Bo. Santana, Maricao Forest Reserve, slope N of Rt. 120, km 11.75.",NA,NA,NA,Drypetes
18.146,-66.96867,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl,GBIF 7718e5bb-f31b-451e-92d3-75766064e94a,800,"Bo. Sanatana, Maricao Forest Reserve, slope N of Rt 120, km 11.75.",NA,NA,NA,Drypetes
18.33333,-65.83333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:151727,350,"Municipio R√≠o Grande: El Verde Research Station, rte 186 at the R√≠o Sonadora. Wet montane forest.",NA,NA,NA,Drypetes
18.14278,-66.98056,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl,GBIF 85f58987-95c8-418f-a1dd-c51fd9478028,880,Monte del Estado; lookout area.,NA,NA,NA,Drypetes
18.1428,-66.9806,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1994,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/3a22435f0-5ff7-4b93-9d11-2824f62031f3,880,Maricao. Monte del Estado; lookout area.,NA,NA,NA,Drypetes
18.1469,-66.9653,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/30e944d3a-9f00-4977-8686-594a3ed12c93,790,"Bosque Estatal de Maricao, Bo. Santana, NE of hwy 120, km 12.2",NA,NA,NA,Drypetes
18.32463,-65.72764,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF d81f8fec-5e2e-48a4-98ef-f4fa2d886446,300,"Bo. Sabana, Caribbean National Forest, along abandoned road to R√≠o Cristal.",NA,NA,NA,Drypetes
18.1469,-66.9653,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/36865f17d-47e1-4df4-9578-6b8e986576e6,790,"Maricao: Bosque Estatal de Maricao, Bo. Santana, NE of Hwy 120, km 12.2.",NA,NA,NA,Drypetes
18.14383,-66.96767,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/387513112-1455-4917-9efb-81722e2b6dd2,850,"Maricao: Bo. Maricao Afuera, Hwy. 120, Km. 15.2.",NA,NA,NA,Drypetes
18.15083,-66.9683,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF http://n2t.net/ark:/65665/3465d2fa2-50fe-4c9f-9468-927529f600e3,850,"Bo. Maricao Afuera, hwy 120, km 15.2; entrance to Rio Maricao Fish Hatchery Trail",NA,NA,NA,Drypetes
18.13333,-66.96666,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:2420188,850,"Maricao, Bo. Maricao Afuera, Hwy. 120, km 15.2 Entrance to Rio Maricao Fish Hatchery Trail.",NA,NA,NA,Drypetes
18.15778,-66.99417,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:2422633,750,"Maricao, Bo. Maricao Afuera, Rio Maricao drainage, N of Hwy. 120, km.",NA,NA,NA,Drypetes
18.30926,-65.7361,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,Drypetes glauca Vahl,GBIF ae89edec-8674-4d7e-977f-5a024ca3350c,275,"Bo. Sabana, Caribbean National Forest, along R√≠o del Cristal branch of the road to Bisley watershed.",NA,NA,NA,Drypetes
18.32722,-65.82306,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1992,Drypetes glauca Vahl,GBIF 099df96d-78f7-4715-b388-20ac876747d0,250,"Caribbean National Forest, along Quebrada Sonadora, downstream from Rt 186 to jct R√≠o Esp√≠ritu Santo.",NA,NA,NA,Drypetes
18.33,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,Drypetes glauca Vahl,GBIF 6acf1a40-eb0a-4790-b479-f17e9951a3f7,500,"El Verde Research Station, Caribbean National Forest.",NA,NA,NA,Drypetes
18.33333,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:2421762,500,"El Verde Research Station, Caribbean National Forest. Tropical moist forest.",NA,NA,NA,Drypetes
18.22906,-65.7858,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,Drypetes glauca Vahl,GBIF 94ebb3de-9fc8-4f88-95c9-f0405336e26b,515,"Barrio R√≠o Blanco, Caribbean National Forest, along 1.5 km. stretch up R√≠o Sabana, south of closed portion of Rt. 191.",NA,NA,NA,Drypetes
18.33333,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1990,Drypetes glauca Vahl,GBIF urn:catalog:MO:Tropicos:100235494,500,"Caribbean National Forest, El Verde Field Station; LTER plot, voucher specimen, Tabonuco forest.",NA,NA,NA,Drypetes
18.33,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1990,Drypetes glauca Vahl,GBIF 540cda3f-017a-45e1-afbf-2e82b7f571d0,350,"Caribbean National Forest, El Verde Research Station, LTER Plot.",NA,NA,NA,Drypetes
18.17312,-66.93309,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1990,Drypetes glauca Vahl,GBIF 4f23dea3-a215-4434-be54-c5de0a72cf11,800,NA,NA,NA,NA,Drypetes
18.32,-65.75,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1988,Drypetes glauca Vahl,GBIF 0bd9c171-fd96-49f6-955a-b310fc1274b0,330,Caribbean National Forest. Bisley watershed.,NA,NA,NA,Drypetes
18.15597,-66.98882,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1986,Drypetes glauca Vahl,GBIF 567157e3-4671-4486-be1e-43109c593fd3,850,Maricao State Forest.,NA,NA,NA,Drypetes
18.34335,-66.70543,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1985,Drypetes glauca Vahl,GBIF a76e6a01-9dfc-4b5f-9a24-8c37e5683707,NA,"R√≠o Abajo State Forest, at trail Cuesta de los Perros.",NA,NA,NA,Drypetes
18.31667,-66.98333,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1985,Drypetes glauca glauca,GBIF urn:catalog:MO:Tropicos:142051,800,MARICAO STATE FOREST: Along Hwy. 120.,NA,NA,NA,Drypetes
18.29577,-65.78987,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1968,Drypetes glauca Vahl,GBIF 095413d8-1e6b-4dcc-a3ad-2842cf95f172,NA,At km. 10.6 on route 191.,NA,NA,NA,Drypetes
18.4006,-66.1561,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1917,Drypetes glauca glauca,GBIF http://n2t.net/ark:/65665/3caec1722-97dc-4cb7-896b-62eebaa7acbe,NA,Bayamon.,NA,NA,NA,Drypetes
18.2761,-66.3242,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,NA,Drypetes glauca Vahl,GBIF f829dc3d-11d8-4d20-96bb-6765956410f1,NA,NA,NA,NA,NA,Drypetes
18.22139,-66.46222,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,NA,Drypetes glauca Vahl,GBIF NA,NA,Porto Rico - portoricco,NA,NA,NA,Drypetes
18.327404,-65.822911,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1992,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Along Quebrada Sonadora; downstream from Rt 186 to jct Rio Spiritu Santo.,NA,NA,NA,Drypetes
18.272995,-65.800456,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Up Rio Sabana from closed portion of Rt 191,NA,NA,NA,Drypetes
18.081629,-66.038647,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1986,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,NW of Patillas; on the property of Tropic Ventures; at km 16.1 of rte 184.,NA,NA,NA,Drypetes
18.263761,-65.793408,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Along 1 km stretch up Rio Sabana S of closed portion of Rt 191.,NA,NA,NA,Drypetes
18.322578,-65.821037,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1997,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Along Road 186 to El Verde area of El Yunque Forest Reserve by Sonadora River bridge.,NA,NA,NA,Drypetes
18.15402,-66.807408,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1998,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Peak north-east of Silla de Calderon,NA,NA,NA,Drypetes
18.081629,-66.038647,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1986,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,NW of Patillas on the property of Tropics Ventures; at km 16.1 of rte 184.,NA,NA,NA,Drypetes
18.118489,-66.732093,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1986,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,S of Adjuntas along rte 388 ca. 2-3 km from its intersection with rte 518.,NA,NA,NA,Drypetes
18.113992,-66.063581,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1988,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Just off rte 179 ca. 1 km S of rte 184.,NA,NA,NA,Drypetes
18.081629,-66.038647,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1988,DRYPETES GLAUCA,MANUAL UPRRP ACCESSION,NA,Km 16.1 of rte 184; at the edge of the Carite Reserve on the property of las Casas de la Selva.,NA,NA,NA,Drypetes
18.327404,-65.822911,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1992,DRYPETES GLAUCA,MANUAL MAPR BRAHMS,NA,Puerto Rico; Rio Grande: El Yunque National Forest (formerly Caribbean National Forest); along Quebrada Sonadora; downstream from Rt 186 to jct with Rio Espiritu Santo.,NA,NA,NA,Drypetes
18.307279,-65.743619,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,DRYPETES GLAUCA,MANUAL MAPR BRAHMS,NA,Puerto Rico; Luquillo; Sabana: El Yunque National Forest (formerly Caribbean National Forest); along Rio del Cristal branch of the road to Bisley watershed.,NA,NA,NA,Drypetes
18.148238,-66.982063,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2013,DRYPETES GLAUCA,MANUAL MAPR BRAHMS,NA,Puerto Rico: Monte Alegrillo.,NA,NA,NA,Drypetes
18.218643,-66.539566,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,2001,DRYPETES GLAUCA,MANUAL MAPR BRAHMS,NA,Puerto Rico; Jayuya; Toro Negro;  Los Tres Picachos: N slope of Los Tres Picachos.,NA,NA,NA,Drypetes
18.140871,-66.971481,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1981,DRYPETES GLAUCA,MANUAL FTG 53374,NA,"Reserva Forestal Maricao;  along Hwy 120, 4.3-4.5 mi. S of junction with Hwy 105;  5.5 mi. S of Maricao.",NA,NA,NA,Drypetes
18.159451,-66.984837,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,DRYPETES GLAUCA,MANUAL FTG 67949,NA,"Bo. Maricao Afuera, Rio Maricao, Fish Hatchery  Trail, entering from Hwy. 120 at Km. 15.2.",NA,NA,NA,Drypetes
18.322578,-65.821037,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1997,DRYPETES GLAUCA,MANUAL FTG 80523,NA,along Road 186 to El Verde area of  El Yunque Forest Reserve by Sonadora River bridge,NA,NA,NA,Drypetes
18.327404,-65.822911,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1992,DRYPETES GLAUCA,MANUAL FTG 79189,NA,"Caribbean National Forest, along Quebrada Sonadora, downstream from Rt 186 to jct Rio Espiruto Santo.",NA,NA,NA,Drypetes
18.307279,-65.743619,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,DRYPETES GLAUCA,MANUAL MO 100262130,NA,"Luquillo: Bo. Sabana, Caribbean National Forest, along Rio del Cristal branch of the road to Bisley watershed.",NA,NA,NA,Drypetes
18.327404,-65.822911,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1992,DRYPETES GLAUCA,MANUAL MO 100262153,NA,"Rio Grande: Caribbean National Forest, along Quebrada Sonadora, downstream from Rt. 186 to jct. Rio Espiritu Santo.",NA,NA,NA,Drypetes
18.249003,-66.627466,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,DRYPETES GLAUCA,MANUAL MO 100262145,NA,"Utuado: Bo. Caonillas Arriba, Cerro Morales, NW slope, along trail to summit.",NA,NA,NA,Drypetes
18.169996,-66.985144,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1993,DRYPETES GLAUCA,MANUAL MO 2422633,NA,"Maricao, Bo. Maricao Afuera, Rio Maricao drainage, N of Hwy. 120, km.",NA,NA,NA,Drypetes
18.272995,-65.800456,Drypetes glauca,Drypetes,glauca,PUTRANJIVACEAE,1991,DRYPETES GLAUCA,MANUAL MO 2422925,NA,"Naguabo: Bo. Rio Blanco, Caribbean National Forest, up Rio Sabana from closed portion of Rt 191. River bank and stream bed in wet mountain forest.",NA,NA,NA,Drypetes
